,genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
44248,dance and electronica,TRCMXPK12903CBDBC5,Lee Coombs,Outta Sight (original),-8.128,197.105,3,10,0,292.62322,43.7433691236,25.470868253000003,-18.981923389400002,29.697698200799998,-11.6266796286,-14.5960539756,12.247303540299999,7.47590539756,2.61729425421,15.1368258851,3.1837968659299998,-6.01678293674,16.518126377999998,2176.33221312,2791.04837913,1708.43313383,477.154665467,1250.65424308,483.529580591,449.323221256,231.10518031200002,555.355858087,339.9845952,298.215254861
45791,dance and electronica,TRJWZDW128F92D2407,Hazard,Bridge,-42.291000000000004,87.69200000000001,1,1,1,1321.06404,13.074798969100002,-6.78643785796,-115.46172966799999,-60.239652921,-69.8650340779,-33.8058147194,48.4284538946,25.2297700458,-61.1123376289,-5.794918384880001,-16.863467354,-0.7052365406640001,11.260519818099999,1947.01028793,1282.26571685,532.466786349,3533.720236,418.03933023900004,472.89200413099996,166.445447042,801.730959042,145.170722423,84.6976601115,451.26843867199995
46832,dance and electronica,TRDPQSG128F92E05AC,Blue Six,Music and Wine (Speakeasy 3000),-6.216,124.99700000000001,4,11,0,399.77751,43.9007910849,21.4381143931,-40.794620837800004,45.2485499463,3.07073415682,-6.84945273899,-4.43747099893,-11.699579484400001,-0.0934446831364,-3.69379162191,11.0493668099,-9.42063694952,29.5094169161,2755.32014111,4031.60611448,4360.60049323,1389.63243776,1835.9602584000002,674.95715429,1057.39898939,302.660219647,436.928028546,518.705166704,290.82383194700003
46490,dance and electronica,TRIPTOC128F4226F88,Avril - Remix By Chloe,The Date (Badboy Remix By Chloe),-12.105,120.044,4,6,1,429.71383,37.8870426357,66.1740149502,-46.849235326700004,14.2369152824,7.39811572536,-8.224650055369999,-10.0971566999,3.0078266888200003,-3.38311129568,0.638672203765,-5.89486101883,-5.00798283499,80.7303898791,5049.49744281,5634.19850944,3848.4557583000005,1696.92071084,1371.56422521,717.071829689,1059.73311063,416.26011234099997,426.195030982,596.141663682,325.521196959
45522,dance and electronica,TRFDBNH12903CC7C22,Phonophani,Cook Islands,-22.258000000000003,26.099,1,10,1,174.70649,31.4174415323,-142.0228125,-86.95639314520001,-49.5546915323,15.9561653226,-35.6362298387,-18.1048427419,-1.6477580645200003,38.3927903226,9.80566330645,1.175625,16.5236592742,16.6974707788,3548.2546636999996,2274.23156499,1358.70473678,2078.99202315,508.443896516,1435.90777153,613.387907655,703.403792383,235.43169286,196.78469107700002,775.97494268
43197,dance and electronica,TRTNMCH128F9354F2E,Deadmau 5,1981,-10.629000000000001,125.58200000000001,4,11,0,307.19955,35.5008784571,23.537120815100003,-76.8549046579,58.235136098999995,22.295979621500003,19.3111259098,6.177069868999999,-8.315486171760002,12.5491732169,5.78597379913,-1.37786462882,-9.057814410479999,37.2007223688,7143.95537488,4479.26948685,7363.146087800001,1745.2266985999997,3566.05207233,901.655373107,2755.77289258,687.36418676,1135.57353257,1021.58863038,552.177317209
43641,dance and electronica,TRKANUG128F421A041,Double 99,RIP Groove,-9.253,127.994,4,11,1,480.96608,42.6360736793,52.4017914736,-10.197952734,25.5962219648,21.9564661724,-24.007720111199998,-3.76618535681,5.464152919369999,35.984699721999995,14.805104263199999,1.82535727525,-12.1867544022,52.6248687448,4930.27671235,4957.96945875,2809.34431492,2119.22046721,1008.16283357,637.197215745,722.962596299,424.782853228,185.14112611599998,621.561571575,399.85593429
42956,dance and electronica,TRZINBF12903CFA493,The Juan MacLean,Feel So Good (DJ-KiCKS),-6.357,83.321,3,10,0,624.40444,45.664314136099996,11.426185175,-20.7878275007,34.6788255718,12.0661410857,-15.488334802999999,7.30917856159,2.4789413061400003,7.38980435382,7.458830531830001,7.93505373381,-2.45476136677,20.998665961900002,2527.23695355,2297.91575538,1562.76078935,1595.04537962,1688.28330192,472.953307245,699.753060844,228.096370314,526.921096724,372.53654112099997,215.429086728
42725,dance and electronica,TRSLBQM12903CC5B4D,High Contrast,Mermaid Scar,-6.591,173.0,4,10,0,443.14077000000003,46.9242906725,68.50837201739999,-17.6076393709,3.12113177874,18.7249929501,-27.9671182213,-0.478060737527,-9.28630151844,9.79460086768,8.20710900217,8.97601789588,-1.58249078091,25.0540793667,1358.19020332,1895.49794982,563.538418888,1193.38642547,880.322854199,698.837144045,276.207027444,431.77506298800006,283.96335232900003,165.66305433,215.147468197
46048,dance and electronica,TRNYENA128F9316961,Larry Tee,Clap That Ass (feat. Tobell Von Cartier) (Tomboy Mix),-5.069,126.941,4,6,1,238.07955,47.384753003,54.4484024024,-29.5638506006,28.8270405405,2.61476876877,6.95956981982,7.125520270269999,5.55498948949,3.69117492492,16.5039061562,-8.52727552553,-2.0151981982,35.5172126079,4131.39950013,4437.04304549,2146.82391476,1042.60040305,2663.50633593,806.7879249819999,716.68448197,517.152666775,419.991382163,664.508515312,657.142772016
42108,dance and electronica,TREEYKJ128F4263317,Alex Smoke,No Consequence,-9.685,130.018,4,10,0,386.82077000000004,39.0240678864,-75.8656836784,-71.2349056331,57.8859638902,-22.012544053899997,-9.99364467983,13.910948001900001,-10.7736350506,-4.18719836302,9.17067645643,6.085710640349999,7.441624458350001,35.173927798499996,3665.05702455,2759.44040959,3886.12778842,720.090551235,2365.92785683,531.200985846,1518.60613053,274.481208024,570.10157969,583.523962263,227.536799001
44383,dance and electronica,TRIKBSJ128F424FEB0,Dubble D,Theme,-16.230999999999998,101.10799999999999,4,2,1,32.57424,31.9437326203,14.725647058800002,-68.12764705880001,17.325454545499998,-11.6552299465,-21.5348930481,-14.3578181818,-20.1293743316,2.98595721925,5.02626737968,-2.58420320856,0.457417112299,71.57511480550001,951.354707309,1616.52097988,2529.45561002,658.323270081,1410.24298268,371.533713411,719.6982161489999,145.004000501,429.307960656,250.400048258,140.87976373
42859,dance and electronica,TRVTJCN128F931A458,Fuck Buttons,Rough Steez,-8.652999999999999,132.639,4,1,1,284.21179,46.5943784773,32.2501625183,-14.7422313324,-8.352936310399999,-24.078553440700002,-18.724842606099998,13.2153089312,-0.696264275256,10.516338945800001,14.533829429,-4.32296046852,-0.7313535871160001,4.810276566130001,747.678022575,593.435734204,443.11960886599996,299.50940762,677.962065321,276.828639405,226.35771399700002,159.50866941299998,209.659253888,203.771719916,105.159598265
46355,dance and electronica,TRZZUIV128F9335102,Atomic Hooligan,Seven 10 Split,-4.166,131.218,4,3,1,288.9922,49.215555555600005,25.2225982906,0.476296581197,8.26493931624,6.83563247863,-27.2235307692,13.5196735043,0.469925641026,7.04113418803,3.9210632478600003,4.14964615385,0.8581649572650001,31.184601284499998,4090.61784623,2430.11316841,1110.49519503,1020.53089904,722.129674353,698.455773731,389.00114358800005,456.482560121,303.84303138900003,236.509275391,530.266958594
42703,dance and electronica,TRCYKSL12903CB8ADF,High Contrast,Global Love,-9.917,115.33,5,4,0,378.72281,42.7583841572,46.4709344848,-4.75391066111,15.9386360929,5.05262954139,-12.6519606909,0.8030053603339999,1.06490768314,5.4337093508,0.7205449672419999,9.856068493150001,6.454363311490001,29.585939537399998,2769.18110692,2725.71961363,1025.59101999,701.5606451560001,1181.20169944,437.16086799699997,408.100886376,283.765754948,395.044337064,231.345943765,381.408767576
45024,dance and electronica,TRIUICN128F4233815,Boys Noize,Lava Lava,-7.108,123.084,7,2,1,240.87465,46.439289631499996,37.0479023136,-0.936445586975,12.1471996572,7.85236760925,0.732158526135,-18.6116898029,4.31121165381,-0.27244558697500004,10.837814053099999,-3.8587523564699997,-1.46318251928,15.4582087336,2417.92506069,2511.36556583,3483.79139182,1627.8364427000001,2170.46861708,815.97704292,769.977008165,252.16675995900002,508.78589428699996,1378.92087279,146.850437584
41923,dance and electronica,TRBJQLI128F931C967,Layo & Bushwacka!,Life2Live,-7.5360000000000005,128.041,4,0,1,540.00281,45.192923431400004,-10.3889156328,-8.4517235023,16.6649730592,31.116958525300003,-15.601358738,-14.230976249600001,-18.2270705424,3.7342343140699996,0.44904112017,11.5513849699,5.5689003899300005,16.862722103299998,2767.27827451,1543.15359092,857.247107115,956.314534145,829.9157866689999,507.884103579,617.9452853180001,312.14981766299996,301.33108016299997,192.898382748,214.64142566099997
42242,dance and electronica,TRLFMST128F427ED03,Goapele,Childhood Drama,-9.1,86.859,4,1,1,195.21261,42.9179739884,0.611128612717,11.169315028900002,-6.20988872832,-8.414901734099999,-4.0405086705199995,8.89384248555,8.5994132948,14.6410968208,-0.107546242775,-5.5111734104,8.161946531789999,50.0266067883,1986.3677677,3251.40681922,2316.79790262,1454.59822843,819.6070403739999,1020.13492878,552.210857832,560.220481885,386.950760372,476.473818045,418.568465395
46464,dance and electronica,TRUXOPM128F4261AF4,Avril,The Date,-15.432,91.78399999999999,3,8,0,237.47872999999998,36.3074362416,-30.401255033600002,-5.62924328859,-15.166167785199999,-1.26793959732,-9.9444647651,-5.73816107383,3.28633053691,-6.528817114090001,-4.08065100671,-1.89666610738,-2.34180369128,58.276198809700006,5858.16846405,3523.11100578,1952.04381039,1061.50582403,895.803634302,704.847331608,1097.35916356,498.463709569,591.771464519,334.930382404,309.910963765
46210,dance and electronica,TRKIHHB128F4264384,David Guetta - JD Davis - Joachim Garraud,In Love With Myself,-3.312,84.615,5,6,1,266.60526,49.685931469799996,-4.6391704238099996,7.284082055910001,4.5214887285800005,-3.5774165915199996,-23.296373309299998,3.8671785392199998,-11.2895563571,1.1685509468000002,-0.49855725879199997,5.32520018034,3.8710432822400005,23.679782163000002,3534.67040516,2124.40681375,1457.87134493,1040.40741396,728.604685929,538.0739236759999,780.6624405639999,338.506145005,305.556942966,289.358666862,172.332399206
45013,dance and electronica,TRXIGHL12903D05FBF,Boys Noize,Jeffer,-3.7510000000000003,128.998,4,2,1,381.36118,48.7577171959,76.9114415818,-21.572871779499998,19.9946309167,-8.17355781905,-2.01383582984,5.0799490713,11.3134206111,-5.79175554224,7.693961653680001,-4.40349790294,8.554753744760001,20.0402720087,3897.68517184,2574.13550128,3841.35764356,751.0204652169999,2352.17989475,576.288568042,1062.2648345,273.78435613799996,533.156300841,1013.01516008,195.407770175
42676,dance and electronica,TRKFFLM12903CA4379,Svalastog,Fish In The Air,-20.594,75.296,1,10,0,292.38812,27.9473835616,43.661785958900005,-39.1178767123,-12.3693869863,34.6661626712,-29.3898613014,3.41172945205,16.5630547945,-6.389647260269999,9.219744863010002,-8.11368664384,-20.6853476027,99.3845985926,9134.36951766,5982.86756364,4965.84742886,3642.71106543,1033.65024464,1169.1658239,921.0309136889999,943.2945548,705.66186256,496.794673602,1270.36281957
44296,dance and electronica,TRKTJHT128F935AFB1,23 Skidoo,23 Break,-12.894,104.039,4,1,1,27.58485,34.634024242399995,21.128763636400002,-41.112369697,83.0082424242,29.0172060606,9.925496969700001,-18.645666666700002,1.73679393939,3.80893333333,-1.83973333333,8.79723030303,-2.57407272727,29.44496806,2696.29168573,3353.10682955,2330.78918769,1255.23154329,2515.98982265,634.931607931,1247.34293145,504.50882172300004,484.05670665599996,685.119790395,114.35197137700001
43856,dance and electronica,TREMQNX128F4242363,Leela James,Music (Eddie's Bring It Back Mix) (Edit),-4.603,127.992,4,6,1,293.0673,48.6057787151,38.3562375081,-24.413064244,24.3960077872,27.5798040234,-20.113523037,7.255899415960001,3.2882057105799998,-0.07682284231019999,7.308988319269999,7.5038163530199995,3.06852238806,29.322957428600002,2463.84865875,2264.88982393,1387.67341198,1037.55065584,940.2335483910001,714.171708876,618.71618457,329.105584351,358.09051120199996,233.17630941099998,288.73891128900004
44355,dance and electronica,TRIRHPT128F9322225,Paul Woolford,Prune Juice,-8.203,160.042,4,1,1,483.47382999999996,41.7796875229,32.249578851100004,-66.04387669229999,47.528331869700004,17.7223315038,-14.1275623857,-1.46009293816,14.4860087816,-2.5560329308500003,8.30866410538,6.946289791439999,-2.40248115624,25.033028296100003,5090.88751069,3767.54722313,5056.29350265,1151.49470225,2065.94240974,791.861305292,1186.23298515,446.386308541,576.148134159,972.152980527,197.92208191900002
43584,dance and electronica,TRUSRGV128F92C776F,Taylor Deupree,snow/sand,-34.234,99.12799999999999,4,1,1,946.0762800000001,20.9429902808,-89.0947068035,-257.525596112,-120.723153348,97.588150108,-55.1655885529,-100.602552376,-17.6594109071,37.8125599352,16.0098234341,1.03142062635,-5.87799730022,5.26615029688,1671.65820619,407.842813106,1763.89388115,530.980668596,258.493127499,195.406264618,341.844408309,327.070782022,86.6989798128,96.81785806549999,116.338940963
44712,dance and electronica,TRDIOPG128F14AA5BE,Booka Shade,Body Language / interpretation,-9.717,128.046,4,11,0,300.32934,37.761298125,-70.155104375,-48.50823,55.40139625,5.898140625,-4.194599375,12.652298125,4.74969625,6.580890625,12.799764999999999,9.6780225,3.016309375,62.3387352305,8693.03324068,3412.39789139,2132.34452862,1587.99703772,2260.2248744000003,772.2721573939999,1165.74261315,436.5899643,723.875039846,444.102132733,416.955380425
42423,dance and electronica,TRQKVKR128F9322154,Felix Da Housecat,We All Wanna Be Prince,-6.372999999999999,130.01,4,0,1,211.06893,44.282276873,-23.302585233400002,-78.9128034745,39.3682899023,-5.8932432139,-2.18519326819,14.7878490771,5.52185124864,4.44725950054,0.9595494028229999,1.6116188925100001,-1.16970901194,28.7990011752,4457.65207447,3861.47792717,4731.80152873,627.5777563380001,1665.14336605,507.49547209599996,1351.40700101,263.171600409,649.016716925,769.821078942,86.17008747879999
46458,dance and electronica,TRPOCKW128F427F136,The Moldy Peaches,What Went Wrong,-7.438,121.244,4,2,1,95.9473,45.672746527799994,11.232350694400001,85.32846875,17.054295138900002,34.9215833333,-6.88876736111,13.4367673611,5.864236111109999,1.28447222222,-2.4617326388900005,-2.67722569444,1.69345486111,70.8804174462,1935.78368931,2453.19267205,1589.24890924,555.807535292,625.89948713,862.877105206,384.072279875,408.381263881,313.653589425,250.94998558400002,519.910176713
44054,dance and electronica,TRSDGQY128F92D1F1A,Fennesz + Sakamoto,Kuni,-25.378,92.038,5,11,0,143.56853,28.3108582996,-249.482562753,31.5672226721,-10.0276396761,87.5615546559,-37.668805668000005,16.965068825899998,18.2926477733,-37.692663967600005,-8.170352226719999,-2.12269635628,-17.4912672065,30.122883125700003,2869.95236803,2635.09622378,1024.24769486,4108.418875900001,537.8492988209999,811.5257092789999,284.71176805,2100.87908765,339.916952908,93.4464031588,465.71422958
43416,dance and electronica,TRONOGI128F9322080,Simian Mobile Disco,Aspic,-7.678999999999999,125.079,4,0,1,478.98077,41.6876907504,-7.5891780104699995,-56.8499762653,73.5400223386,-2.9704554973799997,-0.333031413613,-25.419256544499998,9.01360418848,9.887184293189998,13.2718240838,11.137965445,5.09925863874,37.4014906723,7079.26326625,3192.94775695,4969.70694653,1297.36250237,4366.28754543,1170.40850383,1095.91104371,415.93179419800003,450.676381354,943.058676334,341.921691897
44201,dance and electronica,TRBJSHC128F9317AB3,Nelson Riddle,Diga Diga Doo,-9.283,89.771,1,7,0,155.48036000000002,41.9787109515,48.7253429084,49.0567576302,7.676536804310001,9.14242190305,-0.506312387792,-11.0590915619,1.9575798922799998,7.3133518851,-2.6372441651700003,-4.0239317773800005,2.8278258527799998,64.1003471498,5230.44460567,1917.81450553,1698.55245878,848.1690224089999,753.2337332530001,337.74621478,498.790327658,185.66402157099998,391.99739231,294.282661561,236.80859609400002
42287,dance and electronica,TRDPELI128F92C1E63,Calvin Harris,Vault Character,-18.699,0.0,0,3,1,7.99302,34.780764705900005,87.91488235290001,292.95270588200003,95.05564705879999,47.1106470588,17.2280588235,16.8115882353,-4.0618823529400006,42.3194117647,-1.57047058824,-14.0634117647,-40.7187647059,84.0090221799,3210.65735057,6182.88274762,5927.90298693,433.01486164,1918.14097582,2508.26529824,1389.14311646,1028.82101354,927.888388367,788.0209433010001,742.204759945
43918,dance and electronica,TRYFQQS128F93107EC,Gianni Di Giovanni,Si Patete Te Vatte,-10.505999999999998,121.88600000000001,4,5,0,205.58321999999998,42.012638918899995,14.098694054100001,-20.2187643243,-2.80646702703,21.526347026999996,-4.03448540541,-25.03276,-2.80274702703,15.1496918919,4.8128324324300005,-1.03969297297,-1.06812864865,50.605483579899996,1638.18284448,2485.08592204,1850.40083401,1317.53373115,1116.24989454,691.123831817,460.08923853699997,357.24330758599996,270.497931735,432.888878457,259.747713874
43745,dance and electronica,TRLIPLG12903CEEFB6,Homelife,More Wine,-6.654,138.936,4,2,1,373.9424,48.110868528599994,48.680269073599995,-30.9176294278,-17.2529679837,-14.653140327000001,-24.947257493200002,3.6679039509500004,0.7081873297,-0.39983242506800004,-0.708518392371,2.01686512262,8.85578814714,27.682684430300004,1183.51051354,843.2175069089999,468.572790027,528.0122909309999,352.081297639,367.226698664,259.814197358,354.232541556,198.47405234099998,104.33810655799999,264.093577569
42390,dance and electronica,TRCEJUF128F932CBAA,Felix Da Housecat,Do Not Try This At Home,-11.185,88.68799999999999,1,11,1,245.9424,41.6541743952,-74.8433699597,-27.1128639113,11.817320564500001,-33.506390121,-7.01104737903,-11.2443739919,17.4195393145,-6.08665524194,9.08771673387,-0.40188508064499995,2.57724596774,13.287055541199999,2992.93987929,1759.1553899,3462.82468408,1003.88291393,1683.38665355,369.233031184,828.1190516839999,326.353066244,442.59892468699996,372.889084884,126.38267120399999
